event_id,event_index,match_id,period,minute,second,type,possession,possession_team,play_pattern,team,player,position,duration,location_x,location_y,dist_to_goal,angle_to_goal,under_pressure,pass_length,pass_angle,pass_end_location_x,pass_end_location_y,carry_end_location_x,carry_end_location_y,pass_outcome,shot_statsbomb_xg,shot_outcome,duel_outcome,clearance_aerial_won,has_360,teammates_visible,opponents_visible,total_visible,closest_opp_dist,closest_teammate_dist,opponents_within_3m,opponents_within_5m,defenders_in_goal_cone,forward_passing_options,opponents_eliminated,line_breaking_pass,pressing_intensity,defensive_cover,central_corridor,spatial_superiority,short_combo_options
185fff24-f04b-4af8-91b0-d4c519643e97,1666,3869685,1,49,13,Dispossessed,72,France,Regular Play,France,Marcus Thuram,Left Wing,0.0,88.2,6.8,45.97260053553638,0.8069332952603169,True,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
07e6fd72-0bd4-437f-9d37-fb10455d998a,1691,3869685,1,49,43,Dispossessed,74,Argentina,Regular Play,Argentina,Alexis Mac Allister,Left Center Midfield,0.0,31.5,23.7,89.98855482782241,0.1821395508742554,True,,,,,,,,,,,,True,5.0,8.0,13.0,38.908,45.978,0.0,0.0,3.0,5.0,0.0,False,0.0,0.0,1.0,0.0,0.0
7c44a6d6-d53a-49a5-9c1e-db7938632466,1890,3869685,2,48,34,Dispossessed,86,Argentina,From Throw In,Argentina,Ángel Fabián Di María Hernández,Left Wing,0.0,81.1,7.7,50.5618433208284,0.6929656773948756,True,,,,,,,,,,,,True,7.0,9.0,16.0,42.624,47.906,0.0,0.0,0.0,0.0,0.0,False,0.0,7.0,0.0,0.0,0.0
eb1ed82c-6358-47aa-86a3-4028be43aba9,1899,3869685,2,48,37,Dispossessed,86,Argentina,From Throw In,Argentina,Enzo Fernandez,Center Defensive Midfield,0.0,75.5,11.3,52.95224263428321,0.5728125723754522,True,,,,,,,,,,,,True,7.0,8.0,15.0,38.511,48.032,0.0,0.0,0.0,0.0,0.0,False,0.0,7.0,0.0,0.0,0.0
49a0eb42-c2f5-46c9-95d6-f5979523ef3c,2156,3869685,2,56,52,Dispossessed,104,France,From Free Kick,France,Randal Kolo Muani,Right Wing,0.0,114.5,61.5,22.192341021172147,1.3203532371835447,True,,,,,,,,,,,,True,6.0,10.0,16.0,99.72,95.457,0.0,0.0,0.0,0.0,0.0,False,0.0,6.0,0.0,0.0,0.0
426e7d99-0d86-4a78-aec3-cd4c7944a52b,2392,3869685,2,64,32,Dispossessed,125,Argentina,From Goal Kick,Argentina,Alexis Mac Allister,Left Center Midfield,0.0,85.2,19.8,40.23779318004405,0.5259277612050841,True,,,,,,,,,,,,True,6.0,8.0,14.0,61.95,44.975,0.0,0.0,0.0,0.0,0.0,False,0.0,6.0,0.0,0.0,0.0
25dbf9c2-5a3b-42ef-be0b-60b82c3c74f4,2461,3869685,2,66,11,Dispossessed,129,Argentina,Regular Play,Argentina,Marcos Javier Acuña,Left Wing,0.0,15.4,5.7,110.08019803761255,0.3168669390988845,True,,,,,,,,,,,,True,11.0,9.0,20.0,75.364,85.311,0.0,0.0,4.0,11.0,0.0,False,0.0,0.0,0.0,0.0,0.0
a8c6c8f8-cfda-4550-aad0-e238c1b1ac82,2466,3869685,2,66,13,Dispossessed,129,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,0.0,13.7,5.1,111.88252767970519,0.31722825622623874,True,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
bf22a935-4a45-496f-af5c-dab95af04387,2668,3869685,2,71,5,Dispossessed,139,Argentina,From Goal Kick,France,Kingsley Coman,Center Attacking Midfield,0.0,49.7,75.4,78.70991043064399,0.46648851044898293,True,,,,,,,,,,,,True,10.0,10.0,20.0,39.632,35.37,0.0,0.0,2.0,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0
0736b8db-4040-49f8-8345-c010c26406b8,2747,3869685,2,72,51,Dispossessed,153,France,From Throw In,France,Kingsley Coman,Center Attacking Midfield,0.0,93.5,73.1,42.40117922888466,0.8956870604627696,True,,,,,,,,,,,,True,8.0,11.0,19.0,1.071,0.922,1.0,2.0,3.0,3.0,0.0,False,1.1461,4.0,0.0,0.0,1.0
983dc445-85af-48ff-8297-66eae838b627,2973,3869685,2,80,47,Dispossessed,165,France,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,0.0,50.9,12.1,74.51993022004247,0.3837458374974931,True,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
92cc949a-7f16-456e-b695-6971b0e0dec1,3252,3869685,2,92,51,Dispossessed,182,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Center Midfield,0.0,53.9,76.5,75.50801281983257,0.5045258319102571,True,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
07bc5b34-12d5-451c-955a-b2ac3a58c3db,3301,3869685,2,94,9,Dispossessed,185,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,0.0,73.2,77.4,59.90826320300064,0.67421956583701,True,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
b08ba0eb-0629-4e27-aa65-d70568fd655b,3321,3869685,2,95,7,Dispossessed,187,France,Regular Play,France,Randal Kolo Muani,Right Center Forward,0.0,107.4,23.2,20.999999999999996,0.9272952180016125,True,,,,,,,,,,,,True,1.0,3.0,4.0,96.699,101.657,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,1.0,0.0,0.0
374d0b41-feff-4ba3-9ed2-9dc6b48a17fc,3721,3869685,3,97,49,Dispossessed,209,France,From Goal Kick,Argentina,Marcos Javier Acuña,Left Wing,0.0,46.3,5.9,81.20652683128371,0.433353849082031,True,,,,,,,,,,,,True,10.0,10.0,20.0,26.494,28.547,0.0,0.0,4.0,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0
8c7af281-b5df-4d5b-b92d-46c4ea93e818,3743,3869685,3,98,27,Dispossessed,210,Argentina,Regular Play,Argentina,Enzo Fernandez,Center Defensive Midfield,0.0,42.0,75.2,85.5747626347862,0.42391956937832453,True,,,,,,,,,,,,True,10.0,8.0,18.0,43.573,20.984,0.0,0.0,1.0,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0
698b7c6a-2644-4f77-9543-1b7ae1f8b3bf,3753,3869685,3,98,35,Dispossessed,210,Argentina,Regular Play,France,Randal Kolo Muani,Right Center Forward,0.0,100.4,31.4,21.403737991294882,0.41348053214666736,True,,,,,,,,,,,,True,6.0,8.0,14.0,72.83,66.092,0.0,0.0,0.0,0.0,0.0,False,0.0,6.0,1.0,0.0,0.0
061b0f93-c15e-44e0-91c3-3a61d49ebe51,3788,3869685,3,99,7,Dispossessed,212,Argentina,Regular Play,Argentina,Julián Álvarez,Center Forward,0.0,18.9,74.2,106.72792511803084,0.32619496957760175,True,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
896785dc-d66f-4202-83eb-55909786546d,3962,3869685,3,105,35,Dispossessed,220,France,From Throw In,France,Kingsley Coman,Right Midfield,0.0,54.8,76.5,74.72141593947481,0.5103482004791127,True,,,,,,,,,,,,True,6.0,7.0,13.0,33.692,25.668,0.0,0.0,3.0,4.0,0.0,False,0.0,0.0,0.0,0.0,0.0
934cc993-0d0f-4519-bf8f-306e8889d59d,4117,3869685,4,111,34,Dispossessed,231,France,Regular Play,France,Youssouf Fofana,Left Defensive Midfield,0.0,64.2,35.0,56.02356646983482,0.0893670630987819,True,,,,,,,,,,,,True,8.0,10.0,18.0,8.095,14.023,0.0,0.0,1.0,1.0,0.0,False,0.1235,6.0,1.0,0.0,0.0
06e6e6dd-895d-4739-9ecc-0634a1378239,4158,3869685,4,113,6,Dispossessed,234,Argentina,From Throw In,France,Kingsley Coman,Right Midfield,0.0,3.7,73.5,121.02867428836853,0.28045605107750055,True,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
1826e220-f8a1-4063-aa36-c10babe1a498,4237,3869685,4,118,25,Dispossessed,239,Argentina,From Kick Off,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,0.0,96.1,45.1,24.43808503136038,0.21023594560774614,True,,,,,,,,,,,,True,4.0,6.0,10.0,69.717,67.085,0.0,0.0,0.0,0.0,0.0,False,0.0,4.0,1.0,0.0,0.0
6a02a34a-4f78-41d2-91c5-f6c401521c43,4310,3869685,4,121,44,Dispossessed,244,Argentina,From Throw In,Argentina,Marcos Javier Acuña,Left Wing Back,0.0,57.4,11.9,68.61756334933499,0.4219236320295952,True,,,,,,,,,,,,True,10.0,10.0,20.0,21.542,14.298,0.0,0.0,1.0,5.0,0.0,False,0.0,4.0,0.0,0.0,0.0
13e66097-d801-433b-81af-1112c1008878,238,3869685,1,5,34,Dribbled Past,15,France,From Keeper,Argentina,Enzo Fernandez,Center Defensive Midfield,0.0,65.9,65.0,59.59706368605755,0.43287654384746377,False,,,,,,,,,,,,True,8.0,9.0,17.0,8.424,14.389,0.0,0.0,1.0,3.0,0.0,False,0.1187,5.0,0.0,0.0,0.0
8b2e7f6b-d553-4f43-aed1-3450cbe9f434,312,3869685,1,7,13,Dribbled Past,18,Argentina,Regular Play,France,Jules Koundé,Right Back,0.0,46.7,50.0,73.97898350207306,0.1355885930795446,False,,,,,,,,,,,,True,7.0,4.0,11.0,25.018,20.473,0.0,0.0,2.0,7.0,0.0,False,0.0,0.0,1.0,0.0,0.0
6c8939e9-ca1a-43b6-825a-5024b3f1f48a,334,3869685,1,7,31,Dribbled Past,18,Argentina,Regular Play,France,Jules Koundé,Right Back,0.0,9.9,62.0,112.27648907941501,0.19722088736257426,False,,,,,,,,,,,,True,9.0,7.0,16.0,86.799,88.113,0.0,0.0,3.0,9.0,0.0,False,0.0,0.0,0.0,0.0,0.0
b23f929c-ee05-4c56-a2de-9fb159719130,490,3869685,1,13,47,Dribbled Past,23,Argentina,From Keeper,France,Adrien Rabiot,Left Defensive Midfield,0.0,33.6,62.6,89.30688663255484,0.2558418968376189,False,,,,,,,,,,,,True,9.0,6.0,15.0,52.081,57.312,0.0,0.0,2.0,9.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7dd28ad9-9ec2-4cf4-8c6f-43baa2b749ab,765,3869685,1,20,51,Dribbled Past,31,Argentina,From Free Kick,France,Ousmane Dembélé,Right Wing,0.0,5.0,68.4,118.4548859270904,0.24211216811151984,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
5116a6ef-f6e7-4e55-9b52-0272b2b5577a,802,3869685,1,24,16,Dribbled Past,35,Argentina,Regular Play,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,0.0,90.9,33.3,29.86134625230416,0.2262968400639282,False,,,,,,,,,,,,True,9.0,8.0,17.0,62.168,40.696,0.0,0.0,0.0,0.0,0.0,False,0.0,9.0,1.0,0.0,0.0
db0c9be3-abcc-45af-922c-c4234588e623,846,3869685,1,25,28,Dribbled Past,39,Argentina,Regular Play,France,Ousmane Dembélé,Right Wing,0.0,73.8,74.6,57.720013860012195,0.6428081082112214,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
a8408a76-0446-4f19-b2e6-aebd650121cd,943,3869685,1,30,57,Dribbled Past,46,Argentina,Regular Play,France,Adrien Rabiot,Left Defensive Midfield,0.0,83.2,26.7,39.129656272448905,0.34680594061107306,False,,,,,,,,,,,,True,8.0,8.0,16.0,30.724,31.537,0.0,0.0,0.0,0.0,0.0,False,0.0,8.0,1.0,0.0,0.0
5c853325-e83d-4ab9-a29a-50570b85843d,1157,3869685,1,35,4,Dribbled Past,51,France,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,0.0,7.1,69.7,116.74116668939025,0.2572365158084216,False,,,,,,,,,,,,True,8.0,5.0,13.0,93.336,96.036,0.0,0.0,1.0,8.0,0.0,False,0.0,0.0,0.0,0.0,0.0
70ba453c-49e1-490d-b604-a018ce9ed0b3,1444,3869685,1,43,19,Dribbled Past,64,France,From Goal Kick,Argentina,Enzo Fernandez,Center Defensive Midfield,0.0,45.0,66.5,79.54401297395047,0.3396412894747822,False,,,,,,,,,,,,True,10.0,9.0,19.0,27.078,26.171,0.0,0.0,2.0,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0
3dd6d4c5-74a9-4cc8-b4b7-1d2fede4ba52,1511,3869685,1,44,44,Dribbled Past,66,France,From Free Kick,Argentina,Enzo Fernandez,Center Defensive Midfield,0.0,35.8,21.1,86.29513311884976,0.220805694758773,False,,,,,,,,,,,,True,10.0,8.0,18.0,37.587,42.677,0.0,0.0,2.0,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0
74da4742-1533-4521-a929-3cd3b12563fc,1595,3869685,1,46,28,Dribbled Past,69,France,Regular Play,Argentina,Nahuel Molina Lucero,Right Back,0.0,20.2,72.4,104.9275940827769,0.3139146689671814,False,,,,,,,,,,,,True,8.0,6.0,14.0,85.562,84.49,0.0,0.0,1.0,8.0,0.0,False,0.0,0.0,0.0,0.0,0.0
6907ec9b-fa9c-4ffd-8e30-0830b9f09adc,1813,3869685,2,46,36,Dribbled Past,83,France,Regular Play,Argentina,Ángel Fabián Di María Hernández,Left Wing,0.0,69.1,25.6,52.89773152035917,0.27570293671909873,False,,,,,,,,,,,,True,10.0,10.0,20.0,14.065,1.007,0.0,0.0,1.0,2.0,0.0,False,0.0,7.0,1.0,2.0,2.0
ed3d0958-d9db-4984-b720-347d40e470fd,1923,3869685,2,48,58,Dribbled Past,89,France,Regular Play,Argentina,Rodrigo Javier De Paul,Right Center Midfield,0.0,88.4,74.2,46.563934541660025,0.8248912958125996,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
87441505-263b-4a06-944c-dc1a8e510eb1,1933,3869685,2,49,3,Dribbled Past,91,France,Regular Play,Argentina,Rodrigo Javier De Paul,Right Center Midfield,0.0,63.4,77.0,67.6207068877574,0.5789790584758925,False,,,,,,,,,,,,True,8.0,6.0,14.0,21.61,24.292,0.0,0.0,0.0,3.0,0.0,False,0.0,5.0,0.0,0.0,0.0
4e1e342b-ba2f-4721-9ad5-4bb250ee12bd,1937,3869685,2,49,7,Dribbled Past,91,France,Regular Play,Argentina,Alexis Mac Allister,Left Center Midfield,0.0,40.7,68.2,84.1648976711788,0.3416652456046037,False,,,,,,,,,,,,True,7.0,3.0,10.0,46.333,49.803,0.0,0.0,0.0,7.0,0.0,False,0.0,0.0,0.0,0.0,0.0
28c64e48-7956-43d7-9811-dcca332e23bf,2353,3869685,2,63,14,Dribbled Past,124,France,From Free Kick,Argentina,Ángel Fabián Di María Hernández,Left Wing,0.0,8.4,14.1,114.56600717490332,0.2280418961542412,False,,,,,,,,,,,,True,7.0,4.0,11.0,103.012,97.424,0.0,0.0,3.0,7.0,0.0,False,0.0,0.0,0.0,0.0,0.0
f64a8207-b538-4236-821e-32bdc3e82134,2674,3869685,2,71,8,Dribbled Past,139,Argentina,From Goal Kick,France,Kingsley Coman,Center Attacking Midfield,0.0,50.8,67.5,74.46401815642237,0.37826199185346226,False,,,,,,,,,,,,True,10.0,9.0,19.0,24.588,23.509,0.0,0.0,2.0,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7eacb7b8-f04d-4ea2-a6de-45021f159092,2700,3869685,2,71,51,Dribbled Past,142,France,Regular Play,Argentina,Julián Álvarez,Center Forward,0.0,62.1,74.4,67.34812543790659,0.5360905229835248,False,,,,,,,,,,,,True,8.0,6.0,14.0,36.585,19.752,0.0,0.0,1.0,6.0,0.0,False,0.0,2.0,0.0,0.0,0.0
c02a6e78-0761-45b4-b83b-0ccbcc6c424a,2798,3869685,2,74,47,Dribbled Past,155,Argentina,From Free Kick,Argentina,Julián Álvarez,Center Forward,0.0,71.9,56.9,50.9825460329317,0.33787818824027843,False,,,,,,,,,,,,True,10.0,10.0,20.0,20.636,17.734,0.0,0.0,0.0,0.0,0.0,False,0.0,9.0,1.0,0.0,0.0
3abd052d-49a1-4982-87e9-58dae882f476,3271,3869685,2,93,41,Dribbled Past,184,France,From Corner,Argentina,Enzo Fernandez,Center Defensive Midfield,0.0,5.0,71.2,119.15720708375135,0.26492715665365185,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
2822fb6c-c1e6-46ed-aef5-76b7d919e15c,3275,3869685,2,93,42,Dribbled Past,184,France,From Corner,Argentina,Enzo Fernandez,Center Defensive Midfield,0.0,5.2,64.8,117.44820134850937,0.2127584125592968,False,,,,,,,,,,,,True,10.0,9.0,19.0,86.114,106.833,0.0,0.0,6.0,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0
df979e5d-4ab9-435e-bff7-71a68634923d,3325,3869685,2,95,10,Dribbled Past,187,France,Regular Play,Argentina,Enzo Fernandez,Center Defensive Midfield,0.0,6.2,58.6,115.3100169109345,0.16201210372572947,False,,,,,,,,,,,,True,6.0,4.0,10.0,97.961,95.693,0.0,0.0,2.0,6.0,0.0,False,0.0,0.0,0.0,0.0,0.0
cae07e34-e79d-41ae-bb00-a8973f41344c,3412,3869685,2,98,8,Dribbled Past,194,France,From Free Kick,Argentina,Marcos Javier Acuña,Left Wing,0.0,29.3,4.9,97.25481993197047,0.3692408617321678,False,,,,,,,,,,,,True,10.0,8.0,18.0,59.761,63.959,0.0,0.0,4.0,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0
76958306-393b-4503-b5d1-7f9bef36f31d,3748,3869685,3,98,30,Dribbled Past,210,Argentina,Regular Play,Argentina,Gonzalo Ariel Montiel,Right Back,0.0,21.2,68.2,102.74570550636167,0.2780322793323388,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
75f654e9-04f9-4bc1-908b-c528fa03ff4a,3775,3869685,3,98,49,Dribbled Past,211,France,From Counter,Argentina,Cristian Gabriel Romero,Right Center Back,0.0,29.4,56.8,92.14445181344342,0.183347952662355,False,,,,,,,,,,,,True,10.0,6.0,16.0,52.997,53.312,0.0,0.0,2.0,10.0,0.0,False,0.0,0.0,1.0,0.0,0.0
c4832f94-1499-431f-8f5a-3ac2e4c38fe7,3827,3869685,3,101,15,Dribbled Past,215,Argentina,From Free Kick,Argentina,Enzo Fernandez,Center Defensive Midfield,0.0,33.0,64.7,90.43832152356654,0.2766289436701677,False,,,,,,,,,,,,True,9.0,5.0,14.0,59.511,41.386,0.0,0.0,1.0,9.0,0.0,False,0.0,0.0,0.0,0.0,0.0
02a80d58-b21f-4ffe-b6a5-6fdea72b7bc7,4097,3869685,4,111,13,Dribbled Past,231,France,Regular Play,Argentina,Gonzalo Ariel Montiel,Right Back,0.0,31.3,68.0,93.01446124125,0.3057709557952781,False,,,,,,,,,,,,True,9.0,7.0,16.0,46.001,63.076,0.0,0.0,2.0,9.0,0.0,False,0.0,0.0,0.0,0.0,0.0
65018b6e-4130-472e-ae5f-4df4a79eb5ee,4211,3869685,4,118,4,Dribbled Past,239,Argentina,From Kick Off,France,Youssouf Fofana,Left Defensive Midfield,0.0,62.5,22.6,60.07503641280628,0.2938483715508557,False,,,,,,,,,,,,True,10.0,9.0,19.0,7.248,12.657,0.0,0.0,1.0,6.0,0.0,False,0.2506,3.0,1.0,-1.0,0.0
1c306156-2b76-426d-8b8c-f0711a4d1264,4374,3869685,4,123,56,Dribbled Past,247,France,From Goal Kick,Argentina,Cristian Gabriel Romero,Right Center Back,0.0,6.2,66.0,116.7323434186087,0.22461572579980485,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
31b4cf98-ccf1-40c2-92a6-c484fe0962b0,4378,3869685,4,123,57,Dribbled Past,247,France,From Goal Kick,Argentina,Leandro Daniel Paredes,Center Defensive Midfield,0.0,5.6,61.1,116.32957491541005,0.18239078482892304,False,,,,,,,,,,,,True,9.0,4.0,13.0,102.037,98.663,0.0,0.0,2.0,9.0,0.0,False,0.0,0.0,0.0,0.0,0.0
f00c9960-89c8-4cfc-b1d3-056834dc7cca,358,3869685,1,8,48,Injury Stoppage,19,Argentina,From Corner,France,Hugo Lloris,Goalkeeper,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
e5a4e3e0-5f09-4169-8acc-cba724138019,359,3869685,1,9,25,Injury Stoppage,19,Argentina,From Corner,Argentina,Damián Emiliano Martínez,Goalkeeper,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
417f8e9c-a274-4977-82bc-a395452a9721,863,3869685,1,27,0,Injury Stoppage,40,France,From Free Kick,France,Theo Bernard François Hernández,Left Back,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
e53eb678-359a-45bc-8487-5b01071ceaac,864,3869685,1,27,10,Injury Stoppage,40,France,From Free Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
3366644c-6060-4544-95ed-7f17dedf70c6,2109,3869685,2,54,52,Injury Stoppage,101,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Center Midfield,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
4ddb6b25-2919-47fa-bcdf-9059cd3e6ada,2190,3869685,2,57,32,Injury Stoppage,106,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Center Midfield,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
599f811c-d3e2-49f6-b2df-830f4083a179,3164,3869685,2,87,19,Injury Stoppage,174,Argentina,From Free Kick,Argentina,Julián Álvarez,Center Forward,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
14c26d07-135f-44b6-8e73-08966f9e5eb6,3165,3869685,2,87,26,Injury Stoppage,174,Argentina,From Free Kick,France,Adrien Rabiot,Left Defensive Midfield,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
17f3767b-c88c-46aa-94dc-5ad2b4a9bcf6,3681,3869685,3,96,24,Injury Stoppage,207,France,From Free Kick,Argentina,Julián Álvarez,Center Forward,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
f7101264-053d-4bf8-810b-2562cc05fe6e,865,3869685,1,28,11,Player Off,40,France,From Free Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
a0f93be7-0a20-47f3-aa78-84e3b5531db2,867,3869685,1,28,19,Player On,41,Argentina,From Free Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
d49e9601-1cbf-4df7-9a77-16877abe49dc,882,3869685,1,29,6,Offside,42,Argentina,From Corner,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,0.0,113.0,73.3,34.02778276643954,1.3636028095982153,False,,,,,,,,,,,,True,5.0,11.0,16.0,9.815,0.0,0.0,0.0,6.0,1.0,0.0,False,0.1019,1.0,0.0,1.0,1.0
df245155-92fc-4123-8bcf-66ba2ee77870,1378,3869685,1,40,32,Substitution,60,Argentina,Regular Play,France,Ousmane Dembélé,Right Wing,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
bae6c6ee-59b6-419e-992d-7567437736f5,1379,3869685,1,41,1,Substitution,60,Argentina,Regular Play,France,Olivier Giroud,Center Forward,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
e7e1f696-1fe2-4b3a-b2ec-aeb36b0c8258,2355,3869685,2,63,51,Substitution,124,France,From Free Kick,Argentina,Ángel Fabián Di María Hernández,Left Wing,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
3c9df00b-0b30-4548-9cd1-ceff03cc9919,2660,3869685,2,70,27,Substitution,138,France,Regular Play,France,Theo Bernard François Hernández,Left Back,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
43fe1865-0aa9-4bb1-bf33-a2871df4589b,2661,3869685,2,70,29,Substitution,138,France,Regular Play,France,Antoine Griezmann,Center Attacking Midfield,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
c7266755-5003-418c-bf4f-f7da41d47840,3443,3869685,3,90,0,Substitution,196,France,Regular Play,Argentina,Nahuel Molina Lucero,Right Back,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
5688fcf1-1b7a-4938-8d14-92b87c198d95,3636,3869685,3,95,10,Substitution,205,Argentina,Regular Play,France,Adrien Rabiot,Left Defensive Midfield,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
8939a18c-593c-41fc-b86d-308cd189fca1,3834,3869685,3,101,37,Substitution,215,Argentina,From Free Kick,Argentina,Rodrigo Javier De Paul,Right Center Midfield,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
1e6477ea-098a-41d5-96d1-d2944e38f46c,3835,3869685,3,101,49,Substitution,215,Argentina,From Free Kick,Argentina,Julián Álvarez,Center Forward,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
c001d49f-247b-40d8-b247-38c7adcdebe4,4139,3869685,4,112,28,Substitution,232,Argentina,Regular Play,France,Raphaël Varane,Right Center Back,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
6e81c350-5788-4f84-891a-92db9bfbf0db,4191,3869685,4,115,22,Substitution,236,France,From Free Kick,Argentina,Alexis Mac Allister,Left Center Midfield,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
838765c8-45c7-4379-857c-f103770acbfc,4273,3869685,4,120,35,Substitution,242,France,Regular Play,France,Jules Koundé,Right Back,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
27c68f97-cc44-4fb8-9703-0a4de1c9f6ed,4274,3869685,4,120,46,Substitution,242,France,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Wing Back,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
776e2bb6-b9d4-4455-8965-d7c86afa4ad4,1385,3869685,1,41,20,Tactical Shift,61,Argentina,From Free Kick,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
88fc5a71-0b1d-4ccd-9cba-0216f28b1262,2357,3869685,2,64,9,Tactical Shift,125,Argentina,From Goal Kick,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
af7bfb2a-d02f-4512-8430-0fe330aac422,2749,3869685,2,72,52,Tactical Shift,153,France,From Throw In,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
e454d741-3a2b-4587-89b1-1148803dcdd2,2768,3869685,2,74,5,Tactical Shift,154,France,From Throw In,France,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
39376cef-49a0-484a-ab0d-64a9c023024e,3836,3869685,3,102,16,Tactical Shift,215,Argentina,From Free Kick,Argentina,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
de8d4b3f-17eb-47ba-84f0-b8aac05d91c3,4192,3869685,4,115,32,Tactical Shift,236,France,From Free Kick,Argentina,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
68fe5a2d-6340-42e3-9c72-1c6d55815da7,4275,3869685,4,120,48,Tactical Shift,242,France,Regular Play,Argentina,,,0.0,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,False,,,,,
21d9c2ee-8126-41d4-8297-84c040df6e3e,1422,3869685,1,42,37,Shield,63,Argentina,From Free Kick,France,Jules Koundé,Right Back,0.0,3.0,60.5,118.78236401082444,0.17345298478670165,True,,,,,,,,,,,,True,10.0,5.0,15.0,1.546,0.0,1.0,1.0,1.0,8.0,0.0,False,0.79,0.0,0.0,0.0,1.0
